19980213 15:00,1168100,1172500,1166300,1168100,106900
19980217 09:00,1175000,1181300,1170000,1174400,98200
19980217 10:00,1174400,1179400,1173100,1179400,106800
19980217 11:00,1178800,1181300,1170000,1174400,85400
19980217 12:00,1171300,1173800,1170600,1171900,39800
19980217 13:00,1171300,1174400,1170600,1172500,26300
19980217 14:00,1171300,1174400,1165000,1167500,68100
19980217 15:00,1167500,1168800,1165600,1168800,109300
19980218 09:00,1172500,1176900,1171300,1176900,63000
19980218 10:00,1175000,1183800,1173800,1181300,123000
19980218 11:00,1181300,1183800,1176300,1181300,43300
19980218 12:00,1180000,1181900,1175600,1178800,94500
19980218 13:00,1178800,1179400,1173100,1174400,112500
19980218 14:00,1174400,1176900,1172500,1176900,101300
19980218 15:00,1176900,1179400,1175600,1178100,128700
19980219 09:00,1178100,1178100,1170000,1172500,72700
19980219 10:00,1172500,1174400,1165600,1165600,132900
19980219 11:00,1167500,1170000,1163800,1169400,78500
19980219 12:00,1169400,1171900,1168100,1168800,237600
19980219 13:00,1169400,1169400,1166900,1168100,90900
19980219 14:00,1168100,1168800,1165600,1166300,117200
19980219 15:00,1166300,1168100,1165600,1166300,142200
19980220 09:00,1172500,1172500,1164400,1165000,230800
19980220 10:00,1165600,1170000,1165600,1168800,107800
19980220 11:00,1168800,1169400,1165000,1168800,83200
19980220 12:00,1168100,1172500,1166900,1170000,188100
19980220 13:00,1173100,1174400,1170000,1172500,107900
19980220 14:00,1173800,1180000,1173800,1176300,69700
19980220 15:00,1176300,1183100,1176300,1181900,132300
19980223 09:00,1185600,1186300,1182500,1183100,46900
19980223 10:00,1185000,1185000,1171900,1173100,114500
19980223 11:00,1172500,1183100,1171300,1180600,56600
19980223 12:00,1181300,1181300,1176900,1180000,60100
19980223 13:00,1180000,1180000,1176900,1178100,35600
19980223 14:00,1177500,1178100,1175000,1177500,58400
19980223 15:00,1177500,1187500,1177500,1183100,133300
19980224 09:00,1182500,1183100,1176300,1178100,53100
19980224 10:00,1178100,1182500,1173100,1177500,90300
19980224 11:00,1178800,1182500,1176900,1178800,64900
19980224 12:00,1179400,1189400,1177500,1186300,51400
19980224 13:00,1185600,1188800,1179400,1180000,70300
19980224 14:00,1180000,1180000,1170000,1179400,125700
19980224 15:00,1180600,1183100,1176900,1181300,125500
19980225 09:00,1190000,1190000,1182500,1185000,86400
19980225 10:00,1185600,1199400,1185000,1198100,129500
19980225 11:00,1198800,1199400,1195000,1196900,54300
19980225 12:00,1196900,1199400,1194400,1199400,24600
19980225 13:00,1199400,1209400,1198800,1205600,51500
19980225 14:00,1205600,1206300,1201300,1204400,75600
19980225 15:00,1204400,1205600,1198800,1200000,67000
19980226 09:00,1195600,1200000,1193100,1199400,71100
19980226 10:00,1198800,1204400,1196300,1199400,86100
19980226 11:00,1199400,1199400,1193100,1196300,123100
19980226 12:00,1196300,1196900,1181900,1188100,79100
19980226 13:00,1188100,1200000,1188100,1198100,116400
19980226 14:00,1198100,1203800,1196900,1203800,91000
19980226 15:00,1201900,1207500,1200600,1205000,58300
19980227 09:00,1205000,1205000,1198100,1203800,63700
19980227 10:00,1200600,1204400,1195000,1202500,61900
19980227 11:00,1201300,1205000,1200000,1203100,57300
19980227 12:00,1203100,1204400,1202500,1204400,78700
19980227 13:00,1202500,1208100,1201900,1206900,101100
19980227 14:00,1206900,1207500,1198800,1203100,102100
19980227 15:00,1203100,1207500,1201300,1203800,72000
19980302 09:00,1195600,1196300,1191300,1193800,83300
19980302 10:00,1193800,1195600,1191300,1195000,133500
19980302 11:00,1195000,1196900,1193100,1196900,94200
19980302 12:00,1195600,1199400,1193100,1198800,70200
19980302 13:00,1198800,1200000,1193100,1195000,107900
19980302 14:00,1195000,1197500,1193800,1196900,71900
19980302 15:00,1196900,1203800,1195600,1202500,125600
19980303 09:00,1196300,1198100,1193100,1194400,65500
19980303 10:00,1193100,1199400,1192500,1193800,70000
19980303 11:00,1193800,1202500,1193800,1201900,47800
19980303 12:00,1203100,1203800,1198800,1201900,83600
19980303 13:00,1201900,1206900,1200000,1206300,95800
19980303 14:00,1205600,1220000,1205600,1216900,140400
19980303 15:00,1216300,1219400,1211900,1218800,115900
19980304 09:00,1220600,1221900,1211900,1215600,77300
19980304 10:00,1215000,1216300,1206300,1212500,138500
19980304 11:00,1213100,1213800,1211300,1212500,79300
19980304 12:00,1212500,1212500,1206300,1211300,58500
19980304 13:00,1211900,1211900,1202500,1203100,57200
19980304 14:00,1202500,1212500,1201900,1211900,53400
19980304 15:00,1212500,1215600,1203800,1206900,111300
19980305 09:00,1200000,1201900,1198100,1200600,133800
19980305 10:00,1200000,1205600,1200000,1203100,57400
19980305 11:00,1203100,1203800,1195000,1195000,40100
19980305 12:00,1195000,1200000,1193800,1195600,72900
19980305 13:00,1196300,1196300,1191900,1194400,60500
19980305 14:00,1194400,1198800,1188800,1191900,77100
19980305 15:00,1190600,1200000,1181900,1197500,171700
19980306 09:00,1198800,1204400,1197500,1203800,96200
19980306 10:00,1202500,1208800,1201300,1208100,116000
19980306 11:00,1206300,1207500,1203100,1206900,71400
19980306 12:00,1206900,1209400,1204400,1208800,57600
19980306 13:00,1208800,1211300,1207500,1211300,54300
19980306 14:00,1210000,1214400,1206900,1211300,116000
19980306 15:00,1211900,1212500,1208100,1212500,63300
19980309 09:00,1212500,1215600,1210000,1210600,39500
19980309 10:00,1210000,1225000,1210000,1225000,69000
19980309 11:00,1225000,1229400,1225000,1226300,76700
19980309 12:00,1225600,1225600,1220000,1221300,43200
19980309 13:00,1220000,1222500,1215600,1221300,58100
19980309 14:00,1221900,1221900,1216900,1219400,52200
19980309 15:00,1220000,1226300,1216300,1225000,106900
19980310 09:00,1227500,1232500,1226300,1230000,60000
19980310 10:00,1230000,1233800,1228100,1230000,113100
19980310 11:00,1230000,1230600,1217500,1219400,114900
19980310 12:00,1217500,1225000,1217500,1221300,109700
19980310 13:00,1220000,1221900,1217500,1221300,33300
19980310 14:00,1221300,1221900,1217500,1219400,44900
19980310 15:00,1220000,1225600,1220000,1221300,117100
19980311 09:00,1217500,1221300,1216300,1221300,95400
19980311 10:00,1220000,1224400,1215000,1217500,145400
19980311 11:00,1216900,1216900,1210000,1215000,47000
19980311 12:00,1213100,1218100,1212500,1218100,148900
19980311 13:00,1218100,1220000,1213100,1214400,57900
19980311 14:00,1215000,1216900,1212500,1213100,63800
19980311 15:00,1213100,1225600,1213100,1225600,109800
19980312 09:00,1221300,1221900,1215000,1219400,73300
19980312 10:00,1219400,1222500,1212500,1213100,132500
19980312 11:00,1210600,1223100,1210600,1221900,101900
19980312 12:00,1221300,1221900,1216300,1219400,55000
19980312 13:00,1217500,1223100,1215600,1220000,56200
19980312 14:00,1218800,1221300,1216300,1220000,63000
19980312 15:00,1220000,1226300,1219400,1223100,75400
19980313 09:00,1237500,1238800,1233100,1233800,137300
19980313 10:00,1233800,1236300,1218100,1223800,90500
19980313 11:00,1222500,1230600,1222500,1226900,69700
19980313 12:00,1227500,1232500,1224400,1230600,81300
19980313 13:00,1230600,1238800,1230000,1235600,70200
19980313 14:00,1235600,1236300,1233100,1234400,100900
19980313 15:00,1234400,1242500,1234400,1241900,102100
19980316 09:00,1248100,1253800,1248100,1253800,138100
19980316 10:00,1253800,1264400,1253800,1263800,169900
19980316 11:00,1264400,1268800,1261900,1266900,92700
19980316 12:00,1266900,1272500,1266900,1267500,165700
19980316 13:00,1266300,1270600,1264400,1267500,151600
19980316 14:00,1268100,1273100,1266900,1272500,71500
19980316 15:00,1272500,1272500,1268800,1270000,94500
19980317 09:00,1270000,1270000,1263100,1263100,80000
19980317 10:00,1263800,1273800,1262500,1265000,208500
19980317 11:00,1265600,1283100,1263800,1283100,114600
19980317 12:00,1284400,1285000,1276900,1281300,63800
19980317 13:00,1281300,1284400,1280000,1283100,86800
19980317 14:00,1282500,1282500,1275600,1278100,68800
19980317 15:00,1277500,1283800,1275600,1280000,124200
19980318 09:00,1273800,1281300,1273800,1277500,62700
19980318 10:00,1278100,1281300,1277500,1279400,144800
19980318 11:00,1278100,1278100,1271300,1272500,62800
19980318 12:00,1273100,1273100,1268800,1268800,17100
19980318 13:00,1271300,1298800,1265000,1265000,111900
19980318 14:00,1265000,1268100,1260000,1261900,111000
19980318 15:00,1261300,1263100,1251300,1255000,152200
19980319 09:00,1267500,1268100,1258800,1258800,79000
19980319 10:00,1260000,1266300,1251300,1252500,79700
19980319 11:00,1251900,1255000,1251300,1251300,49900
19980319 12:00,1250600,1251300,1247500,1248800,43800
19980319 13:00,1248100,1253100,1247500,1250000,184200
19980319 14:00,1250000,1255000,1250000,1253800,57700
19980319 15:00,1253800,1264400,1253800,1264400,103100
19980320 09:00,1268800,1268800,1265000,1266900,439400
19980320 10:00,1266300,1268100,1255000,1256900,140300
19980320 11:00,1256300,1261300,1255600,1258800,59300
19980320 12:00,1260600,1272500,1260600,1269400,104400
19980320 13:00,1270000,1271300,1265000,1265600,89300
19980320 14:00,1265600,1275000,1263800,1275000,129400
19980320 15:00,1275000,1295000,1273800,1288100,183600
19980323 09:00,1291300,1299400,1281900,1281900,182100
19980323 10:00,1281900,1281900,1265600,1276300,230300
19980323 11:00,1276300,1280000,1273800,1278800,65600
19980323 12:00,1278100,1280600,1273100,1278100,82900
19980323 13:00,1276900,1280000,1276900,1278800,53800
19980323 14:00,1278800,1286300,1275000,1286300,95900
19980323 15:00,1285600,1286300,1270000,1272500,102600
19980324 09:00,1279400,1283800,1267500,1267500,91500
19980324 10:00,1267500,1271900,1261900,1271900,139100
19980324 11:00,1270600,1273800,1267500,1273800,80300
19980324 12:00,1273800,1282500,1273100,1282500,131800
19980324 13:00,1281300,1281900,1277500,1279400,38700
19980324 14:00,1279400,1280000,1276900,1277500,56300
19980324 15:00,1278100,1280000,1273800,1275600,153600
19980325 09:00,1276900,1291900,1276900,1290000,128800
19980325 10:00,1289400,1296900,1285600,1291900,123500
19980325 11:00,1291900,1296900,1291900,1294400,97900
19980325 12:00,1295000,1296300,1283800,1287500,120400
19980325 13:00,1286900,1288800,1273800,1278800,126200
19980325 14:00,1278800,1280000,1260600,1262500,149200
19980325 15:00,1263800,1265000,1250000,1264400,215500
19980326 09:00,1263100,1267500,1260000,1262500,99800
19980326 10:00,1261900,1262500,1245000,1250600,150300
19980326 11:00,1250000,1251900,1245600,1248100,77600
19980326 12:00,1247500,1248100,1241300,1243100,54200
19980326 13:00,1242500,1247500,1240600,1247500,65900
19980326 14:00,1246900,1251900,1245000,1246300,84000
19980326 15:00,1246900,1255600,1245000,1246300,209300
19980327 09:00,1255600,1258800,1248100,1249400,148400
19980327 10:00,1248800,1252500,1237500,1237500,210300
19980327 11:00,1237500,1242500,1231300,1242500,278300
19980327 12:00,1241900,1250000,1240600,1248100,79200
19980327 13:00,1247500,1250000,1245000,1248100,69900
19980327 14:00,1246300,1247500,1241300,1243100,110200
19980327 15:00,1242500,1242500,1238100,1238800,113900
19980330 09:00,1240000,1249400,1240000,1244400,73900
19980330 10:00,1247500,1255000,1245000,1245000,160700
19980330 11:00,1245000,1245600,1237500,1238100,70700
19980330 12:00,1238100,1239400,1224400,1228100,107600
19980330 13:00,1228100,1230000,1219400,1225000,131000
19980330 14:00,1226900,1226900,1216300,1220600,110700
19980330 15:00,1220600,1230600,1216900,1221900,245700
19980331 09:00,1232500,1243100,1232500,1234400,107600
19980331 10:00,1235600,1245000,1231900,1244400,174700
19980331 11:00,1244400,1266300,1243100,1263100,136500
19980331 12:00,1263100,1270600,1263100,1266900,70000
19980331 13:00,1266900,1268100,1261300,1265000,51300
19980331 14:00,1265000,1267500,1260000,1263800,96400
19980331 15:00,1264400,1264400,1253800,1258100,152400
