19980406 13:00,1124400,1126300,1123100,1125000,386400
19980406 14:00,1124100,1126600,1121600,1125000,601700
19980406 15:00,1125000,1125600,1120600,1122500,691100
19980407 09:00,1117500,1119400,1115000,1115500,445400
19980407 10:00,1115600,1117500,1112200,1117500,655500
19980407 11:00,1117500,1118400,1114700,1115800,387200
19980407 12:00,1116600,1116900,1113400,1115900,301800
19980407 13:00,1115000,1115800,1110600,1112500,674000
19980407 14:00,1112200,1114400,1103800,1103800,1228300
19980407 15:00,1102500,1116900,1101600,1110000,1507900
19980408 09:00,1112200,1112200,1107500,1108100,602800
19980408 10:00,1107500,1112200,1106300,1110900,573400
19980408 11:00,1110600,1112800,1108100,1108100,598400
19980408 12:00,1109400,1109800,1106300,1109400,236200
19980408 13:00,1108800,1109700,1103400,1105000,629900
19980408 14:00,1105000,1106900,1098400,1100600,1192000
19980408 15:00,1100000,1103300,1097500,1101300,930200
19980409 09:00,1105600,1110300,1105600,1108800,1341400
19980409 10:00,1108800,1110600,1105300,1107800,781800
19980409 11:00,1108600,1112800,1108300,1112500,844800
19980409 12:00,1112500,1112500,1109400,1112500,413500
19980409 13:00,1112300,1112800,1110000,1110200,292700
19980409 14:00,1110200,1112200,1108400,1110300,304200
19980409 15:00,1110600,1111600,1107500,1110000,389400
19980413 09:00,1113800,1113800,1107500,1110300,326200
19980413 10:00,1110300,1110300,1103800,1104400,584500
19980413 11:00,1103600,1107200,1100000,1105000,957300
19980413 12:00,1105000,1105000,1100200,1100800,774700
19980413 13:00,1101100,1104400,1100300,1103000,451400
19980413 14:00,1102200,1110900,1102200,1110000,802200
19980413 15:00,1110000,1111900,1107500,1110000,319700
19980414 09:00,1111300,1113900,1110800,1113400,551900
19980414 10:00,1112500,1114400,1109100,1114400,837500
19980414 11:00,1114100,1115300,1112500,1112500,744700
19980414 12:00,1112500,1115600,1112500,1114100,278500
19980414 13:00,1114500,1116600,1113800,1115600,161900
19980414 14:00,1115000,1116900,1114700,1116100,196700
19980414 15:00,1115300,1117200,1113600,1116900,448300
19980415 09:00,1119700,1119700,1114700,1115000,646200
19980415 10:00,1115600,1116900,1111600,1115900,1717200
19980415 11:00,1116900,1119700,1115800,1119700,350600
19980415 12:00,1118400,1120000,1117500,1117500,247400
19980415 13:00,1118800,1121300,1115000,1118100,175800
19980415 14:00,1117800,1119700,1115900,1119700,233900
19980415 15:00,1120000,1121300,1118000,1120200,440600
19980416 09:00,1113100,1115000,1111300,1111300,907700
19980416 10:00,1111300,1112800,1106900,1110000,1491200
19980416 11:00,1110000,1112500,1108100,1109400,907100
19980416 12:00,1108400,1110900,1107500,1109700,821000
19980416 13:00,1108800,1109700,1105300,1108000,864800
19980416 14:00,1109100,1111300,1106300,1110000,930100
19980416 15:00,1110600,1111600,1105000,1109100,1320600
19980417 09:00,1107200,1109100,1104400,1108800,765200
19980417 10:00,1109100,1113400,1107300,1111300,382500
19980417 11:00,1110900,1111900,1108300,1110900,1102700
19980417 12:00,1110300,1115000,1108900,1113800,322700
19980417 13:00,1114400,1118100,1114100,1117500,843500
19980417 14:00,1116900,1120300,1116300,1120000,595100
19980417 15:00,1120000,1124100,1120000,1122200,1403100
19980420 09:00,1120000,1125600,1120000,1124400,696700
19980420 10:00,1124700,1125000,1121600,1122800,234400
19980420 11:00,1122500,1125600,1121900,1122800,261400
19980420 12:00,1122500,1124100,1119400,1120900,644600
19980420 13:00,1120000,1121900,1118800,1120000,795400
19980420 14:00,1120000,1123800,1118800,1123100,406100
19980420 15:00,1122200,1124700,1120600,1124100,567700
19980421 09:00,1124400,1124400,1119100,1120300,565200
19980421 10:00,1120300,1127500,1119400,1126300,1312800
19980421 11:00,1125900,1131600,1125600,1126300,844700
19980421 12:00,1126300,1126300,1121300,1125000,457000
